class_pharmaceutical,class_therapeutic,atc,original_name,route,count,is_ab_med,is_sdd,target_atc,target_name,target_group,check,comment,is_antibiotic,is_medication,conversion_rate,concentration,dose_per_unit
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,B05XB02,ALANYLGLUTAMINE INFOPL CONC 200MG/ML FL 100ML,,4,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,B05XC,CERNEVIT INJPDR FL,intraveneus,7920,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,B05XC,SOLUVIT N INFUSIEPOEDER FL ZAK,intraveneus,10435,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,B05XC,SOLUVIT N INFUSIEPOEDER FL ZAK,,6,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,B05XC,VITINTRA ADULT INFOPL CONC AMP 10ML,intraveneus,10468,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,B05XC,VITINTRA ADULT INFOPL CONC AMP 10ML,parenteraal,1,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,B05XC,VITINTRA ADULT INFOPL CONC AMP 10ML,,8,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,B05XC,VITINTRA INFANT INFOPL CONC AMP 10ML,intraveneus,1,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,,ALANYLGLUTAINE INFOPL 200 MG/ML FLACON (SHELL),intraveneus,3,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,,CERNEVIT HALFFABRIKAAT SPUIT 60ML,intraveneus,69,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,,KALIUMCHLORIDE INF 149MG/ML (2MMOL/ML) (SIMPLE INFUUS/SPUITENPOMP),intraveneus,348,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,,MULTIVITAMINE VET & WATEROPLOSBAAR INJECTIE,intraveneus,56,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,,MULTIVITAMINE VET & WATEROPLOSBAAR INJECTIE,,8,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,,"NATRIUMCHLORIDE 0,45% INJECTIE",intraveneus,1,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,,"NATRIUMCHLORIDE 2,9% INJECTIE VUMC",intraveneus,6,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,,NATRIUMCHLORIDE 3% INJECTIE,intraveneus,42,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,,NATRIUMCHLORIDE 3% INJECTIE,per maag sonde,1,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,,NATRIUMCHLORIDE 3% INJECTIE,,5,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,,NATRIUMCHLORIDE 3% VERNEVELVLOEISTOF,inhalatie,2021,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,,NATRIUMCHLORIDE 3% VERNEVELVLOEISTOF,,253,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,,NATRIUMCHLORIDE 30MG/ML INJECTIEVLOEISTOF,intraveneus,1,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,,"NATRIUMKALIUMFOSFAAT 0,6 MMOL/ML INFUUS (IN SPUIT) CENTRAAL ICV",intraveneus,2184,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,,"NATRIUMKALIUMFOSFAAT 0,6 MMOL/ML INFUUS (IN SPUIT) CENTRAAL ICV",,152,0,,,,,,,,,,,
ADDITIEVEN VOOR INTRAVENEUZE INFUSIEVLOEISTOFFEN,BLOEDVERVANGINGSMIDDELEN EN PERFUSIEVLOEISTOFFEN,,SOLUVIT N INFUSIEPOEDER FL ZAK,intraveneus,677,0,,,,,,,,,,,
ADENOHYPOFYSEHORMONEN EN VERWANTE VERBINDINGEN,HYPOFYSE- EN HYPOTHALAMUSHORMONEN EN VERWANTE VERBINDINGEN,H01AA02,"TETRACOSACTIDE INJVLST 0,25MG/ML AMP 1ML",intraveneus,1,0,,,,,,,,,,,
ADENOHYPOFYSEHORMONEN EN VERWANTE VERBINDINGEN,HYPOFYSE- EN HYPOTHALAMUSHORMONEN EN VERWANTE VERBINDINGEN,H01AA02,"TETRACOSACTINE 0,25 MG/ML INJECTIE",intraveneus,15,0,,,,,,,,,,,
ADENOHYPOFYSEHORMONEN EN VERWANTE VERBINDINGEN,HYPOFYSE- EN HYPOTHALAMUSHORMONEN EN VERWANTE VERBINDINGEN,H01AA02,"TETRACOSACTINE 0,25 MG/ML INJECTIE",,18,0,,,,,,,,,,,
ADENOHYPOFYSEHORMONEN EN VERWANTE VERBINDINGEN,HYPOFYSE- EN HYPOTHALAMUSHORMONEN EN VERWANTE VERBINDINGEN,H01AC01,SOMATROPINE (GENOTROPIN GOQUICK) INJECTIEPOEDER WWSP 12MG,subcutaan,52,0,,,,,,,,,,,
ADENOHYPOFYSEHORMONEN EN VERWANTE VERBINDINGEN,HYPOFYSE- EN HYPOTHALAMUSHORMONEN EN VERWANTE VERBINDINGEN,H01AC01,SOMATROPINE (GENOTROPIN GOQUICK) INJECTIEPOEDER WWSP 12MG,,13,0,,,,,,,,,,,
ADENOHYPOFYSEHORMONEN EN VERWANTE VERBINDINGEN,HYPOFYSE- EN HYPOTHALAMUSHORMONEN EN VERWANTE VERBINDINGEN,H01AC01,SOMATROPINE (GENOTROPIN GOQUICK) INJECTIEPOEDER WWSP 5MG,subcutaan,4,0,,,,,,,,,,,
ADENOHYPOFYSEHORMONEN EN VERWANTE VERBINDINGEN,HYPOFYSE- EN HYPOTHALAMUSHORMONEN EN VERWANTE VERBINDINGEN,H01AC01,SOMATROPINE (GENOTROPIN) INJECTIEPOEDER 12MG PATR,subcutaan,15,0,,,,,,,,,,,
ADENOHYPOFYSEHORMONEN EN VERWANTE VERBINDINGEN,HYPOFYSE- EN HYPOTHALAMUSHORMONEN EN VERWANTE VERBINDINGEN,H01AC01,SOMATROPINE (GENOTROPIN) INJECTIEPOEDER 12MG PATR,,4,0,,,,,,,,,,,
ADENOHYPOFYSEHORMONEN EN VERWANTE VERBINDINGEN,HYPOFYSE- EN HYPOTHALAMUSHORMONEN EN VERWANTE VERBINDINGEN,H01AC01,SOMATROPINE (GENOTROPIN) INJECTIEPOEDER 5MG PATR,subcutaan,30,0,,,,,,,,,,,
ADENOHYPOFYSEHORMONEN EN VERWANTE VERBINDINGEN,HYPOFYSE- EN HYPOTHALAMUSHORMONEN EN VERWANTE VERBINDINGEN,H01AC01,SOMATROPINE (GENOTROPIN) INJECTIEPOEDER 5MG PATR,,9,0,,,,,,,,,,,
ADENOHYPOFYSEHORMONEN EN VERWANTE VERBINDINGEN,HYPOFYSE- EN HYPOTHALAMUSHORMONEN EN VERWANTE VERBINDINGEN,H01AC01,SOMATROPINE (NUTROPINAQ) INJVLST 5MG/ML PATR 2ML,subcutaan,5,0,,,,,,,,,,,
ADENOHYPOFYSEHORMONEN EN VERWANTE VERBINDINGEN,HYPOFYSE- EN HYPOTHALAMUSHORMONEN EN VERWANTE VERBINDINGEN,H01AC01,SOMATROPINE (ZOMACTON) INJECTIEPOEDER 10MG FL TOEB,subcutaan,13,0,,,,,,,,,,,
ADENOHYPOFYSEHORMONEN EN VERWANTE VERBINDINGEN,HYPOFYSE- EN HYPOTHALAMUSHORMONEN EN VERWANTE VERBINDINGEN,H01AC01,SOMATROPINE (ZOMACTON) INJECTIEPOEDER 10MG FL TOEB,,6,0,,,,,,,,,,,
ADSORBERENDE DARMMIDDELEN,"ANTIDIARRHOICA, ANTI-INFLAMM./ANTIMICROBIELE DARMMIDDELEN",A07BA01,KOOL GEACTIVEERD CAPSULE 200MG,oraal,1,0,,,,,,,,,,,
ADSORBERENDE DARMMIDDELEN,"ANTIDIARRHOICA, ANTI-INFLAMM./ANTIMICROBIELE DARMMIDDELEN",A07BA01,KOOL GEACTIVEERD CAPSULE 200MG,,1,0,,,,,,,,,,,
ADSORBERENDE DARMMIDDELEN,"ANTIDIARRHOICA, ANTI-INFLAMM./ANTIMICROBIELE DARMMIDDELEN",A07BA01,KOOL GEACTIVEERD GRAN VOOR SUSP. 920MG/G FL 50G,oraal,208,0,,,,,,,,,,,
ADSORBERENDE DARMMIDDELEN,"ANTIDIARRHOICA, ANTI-INFLAMM./ANTIMICROBIELE DARMMIDDELEN",A07BA01,KOOL GEACTIVEERD GRAN VOOR SUSP. 920MG/G FL 50G,per maag sonde,21,0,,,,,,,,,,,
ADSORBERENDE DARMMIDDELEN,"ANTIDIARRHOICA, ANTI-INFLAMM./ANTIMICROBIELE DARMMIDDELEN",A07BA01,KOOL GEACTIVEERD GRAN VOOR SUSP. 920MG/G FL 50G,,37,0,,,,,,,,,,,
ADSORBERENDE DARMMIDDELEN,"ANTIDIARRHOICA, ANTI-INFLAMM./ANTIMICROBIELE DARMMIDDELEN",A07BA01,KOOL GEACTIVEERD TABLET 125MG,oraal,5,0,,,,,,,,,,,
ADSORBERENDE DARMMIDDELEN,"ANTIDIARRHOICA, ANTI-INFLAMM./ANTIMICROBIELE DARMMIDDELEN",A07BA01,KOOL GEACTIVEERD TABLET 125MG,,1,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,SPIRONOLACTON DRANK 1MG/ML,oraal,14,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,SPIRONOLACTON DRANK 1MG/ML,,7,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,SPIRONOLACTON DRANK 5MG/ML,oraal,172,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,SPIRONOLACTON DRANK 5MG/ML,per duodenum sonde,3,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,SPIRONOLACTON DRANK 5MG/ML,per maag sonde,23,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,SPIRONOLACTON DRANK 5MG/ML,,79,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,SPIRONOLACTON TABLET 100MG,oraal,940,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,SPIRONOLACTON TABLET 100MG,per maag sonde,172,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,SPIRONOLACTON TABLET 100MG,,194,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,"SPIRONOLACTON TABLET 12,5MG",jejunum katheter,12,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,"SPIRONOLACTON TABLET 12,5MG",oraal,1291,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,"SPIRONOLACTON TABLET 12,5MG",PEG,8,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,"SPIRONOLACTON TABLET 12,5MG",per duodenum sonde,1,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,"SPIRONOLACTON TABLET 12,5MG",per jejunum sonde,12,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,"SPIRONOLACTON TABLET 12,5MG",per maag sonde,103,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,"SPIRONOLACTON TABLET 12,5MG",,291,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,SPIRONOLACTON TABLET 25MG,oraal,19186,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,SPIRONOLACTON TABLET 25MG,PEG,13,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,SPIRONOLACTON TABLET 25MG,per duodenum sonde,65,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,SPIRONOLACTON TABLET 25MG,per jejunum sonde,113,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,SPIRONOLACTON TABLET 25MG,per maag sonde,1565,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA01,SPIRONOLACTON TABLET 25MG,,3567,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA04,EPLERENON TABLET 25MG,oraal,708,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA04,EPLERENON TABLET 25MG,per maag sonde,38,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA04,EPLERENON TABLET 25MG,,217,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA04,EPLERENON TABLET 50MG,oraal,36,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA04,EPLERENON TABLET 50MG,per maag sonde,8,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DA04,EPLERENON TABLET 50MG,,30,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DB01,AMILORIDE TABLET 5MG,oraal,5,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DB02,TRIAMTEREEN TABLET 50MG,oraal,171,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,C03DB02,TRIAMTEREEN TABLET 50MG,,38,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,,AMILORIDE CAPSULE 5 MG (RECEPTUUR VUMC),oraal,23,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,,AMILORIDE CAPSULE 5 MG (RECEPTUUR VUMC),,7,0,,,,,,,,,,,
ALDOSTERONANTAGONISTEN EN ANDERE KALIUMSPARENDE MIDDELEN,DIURETICA,,TRIAMTEREEN SUSPENSIE 1 MG/ML,,1,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH01,FENTANYL 50 MCG/ML INJECTIE,epiduraal,1,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH01,FENTANYL 50 MCG/ML INJECTIE,intraveneus,7006,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH01,FENTANYL 50 MCG/ML INJECTIE,,707,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH01,FENTANYL 50 MCG/ML INJECTIE INTRATHECAAL,intrathecaal,7,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH01,"FENTANYL INFVLST WWSP 50MCG/ML (0,05MG/ML)",intraveneus,10985,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH01,"FENTANYL INFVLST WWSP 50MCG/ML (0,05MG/ML)",,34,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH01,"FENTANYL INJVLST 0,05MG/ML AMP (SHELL)",intraveneus,920,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH01,"FENTANYL INJVLST 0,05MG/ML AMP 10ML",intraveneus,13,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH01,"FENTANYL INJVLST 0,05MG/ML AMP 2ML",intraveneus,338,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH01,ZZ-FENTANYL 50 MCG/ML INJECTIE (ONE-STEP MED),intraveneus,451,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH01,ZZ-FENTANYL 50 MCG/ML INJECTIE (ONE-STEP MED),,10,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH02,"ALFENTANIL 0,5 MG/ML INJECTIE",intraveneus,1082,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH02,"ALFENTANIL 0,5 MG/ML INJECTIE",,5,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH02,"ALFENTANIL INJVLST 0,5MG/ML (SHELL)",intraveneus,1,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH03,SUFENTANIL 5 MCG/ML INJECTIE,epiduraal,67,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH03,SUFENTANIL 5 MCG/ML INJECTIE,intraveneus,29163,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH03,SUFENTANIL 5 MCG/ML INJECTIE,,8,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH03,SUFENTANIL 5 MCG/ML INJECTIE INTRATHECAAL,epiduraal,288,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH03,SUFENTANIL 50 MCG/ML INJECTIE,intraveneus,79,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH03,SUFENTANIL INFVLST 5UG/ML FL 50ML,intraveneus,617,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH03,SUFENTANIL INJVLST 5UG/ML AMP 10ML,epiduraal,322,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH03,SUFENTANIL INJVLST 5UG/ML AMP 10ML,intraveneus,1714,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH03,ZZ-SUFENTANIL 50 MCG/ML INJECTIE (ONE-STEP MED),intraveneus,15,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH03,ZZ-SUFENTANIL 50 MCG/ML INJECTIE (ONE-STEP MED),,3,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH06,"REMIFENTANIL 0,02 MG/ML SPUITENPOMP PCA",intraveneus,2,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH06,"REMIFENTANIL 0,02 MG/ML SPUITENPOMP PCA",,2,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH06,REMIFENTANIL 1 MG/ML INJECTIE,intraveneus,13,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH06,REMIFENTANIL INJECTIEPOEDER 1MG FL,intraveneus,6547,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AH06,REMIFENTANIL INJECTIEPOEDER 2MG FL,intraveneus,115,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX07,ETOMIDAAT 2 MG/ML INJECTIE,intraveneus,1020,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX07,ETOMIDAAT 2 MG/ML INJECTIE,,16,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX07,ZZ-ETOMIDAAT 2 MG/ML INJECTIE (ONE-STEP MED),intraveneus,109,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX07,ZZ-ETOMIDAAT 2 MG/ML INJECTIE (ONE-STEP MED),,3,0,,,,,,,,,,,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,PROPOFOL 10 MG/ML INJECTIE,intraveneus,8479,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,10,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,PROPOFOL 10 MG/ML INJECTIE,,109,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,10,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,PROPOFOL 10 MG/ML SPUITENPOMP ANESTHESIE ONE-STEP MED KIND/NEONAAT,intraveneus,42112,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,10,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,PROPOFOL 10 MG/ML SPUITENPOMP ANESTHESIE ONE-STEP MED KIND/NEONAAT,,508,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,10,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,PROPOFOL 10 MG/ML SPUITENPOMP KIND AMC/VUMC,intraveneus,2,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,10,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,PROPOFOL 20 MG/ML INJECTIE,intraveneus,79,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,20,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,PROPOFOL 20 MG/ML INJECTIE,,9,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,20,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,PROPOFOL 20 MG/ML SPUITENPOMP,intraveneus,16065,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,20,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,PROPOFOL 20 MG/ML SPUITENPOMP,,106,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,20,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,PROPOFOL INJ.EMULSIE 10MG/ML AMP 20ML MCT/LCT,intraveneus,20643,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,10,200
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,PROPOFOL INJ.EMULSIE 10MG/ML AMP 20ML MCT/LCT,,2,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,10,200
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,PROPOFOL INJ.EMULSIE 20MG/ML FL 50ML MCT/LCT,intraveneus,12835,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,20,1000
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,PROPOFOL INJ.EMULSIE WWSP 1000MG=50ML (20MG/ML),intraveneus,850,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,20,1000
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,PROPOFOL INJ.EMULSIE WWSP 1000MG=50ML (20MG/ML),parenteraal,2,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,20,1000
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,ZZ-PROPOFOL 10 MG/ML INJECTIE (ONE-STEP MED),intraveneus,157,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,10,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,ZZ-PROPOFOL 10 MG/ML INJECTIE (ONE-STEP MED),,2,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,10,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,ZZ-PROPOFOL 20 MG/ML INJECTIE (ONE-STEP MED),intraveneus,82,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,20,
ALGEMENE ANAESTHETICA,ANAESTHETICA,N01AX10,ZZ-PROPOFOL 20 MG/ML INJECTIE (ONE-STEP MED),,4,0,,N01AX10,PROPOFOL,PROPOFOL,,,,1,,20,
